මම මගේ ගමන අතරතුර ඕඩියෝ පොතකට සවන් දුන්නෙමි.,මම මගේ ගමන අතරතුර ඕඩියෝ පොතකට සවන් දුන්නෙමු, මගේ අතරතුර දුන්නෙමි ඕඩියෝ ගමන  මම පොතකට සවන් .
බේකරිය විවිධ පේස්ට්රි ඉදිරිපත් කළේය.,බේකරිය විවිධ පේස්ට්රි ඉදිරිපත් කළති, ඉදිරිපත් බේකරිය විවිධ පේස්ට්රි කළේය.
අපි විනෝද උද්‍යානයේ අපූරු කාලයක් ගත කළෙමු.,අපි විනෝද උද්‍යානයේ අපූරු කාලයක් ගත කළෙමි,විනෝද  ගත අපි  උද්‍යානයේ අපූරු කාලයක් කළෙමු.
මම වෙළඳපොලේ නැවුම් පලතුරු මිලදී ගත්තෙමි.,මම වෙළඳපොලේ නැවුම් පලතුරු මිලදී ගත්තෙමු,නැවුම් පලතුරු මම  වෙළඳපොලේ මිලදී ගත්තෙමි.
ඔවුහු පසුබිමේ හිරු බැස යන ආකාරය සමඟ ඡායාරූපයක් ගත්හ.,ඔවුහු පසුබිමේ හිරු බැස යන ආකාරය සමඟ ඡායාරූපයක් ගත්තේය,හිරු බැස ඔවුහු යන පසුබිමේ ආකාරය සමඟ ඡායාරූපයක් ගත්හ.
අද උදේ පාන්දර කුරුල්ලෝ කිචිබිචි ගාමින් සිටියහ.,අද උදේ පාන්දර කුරුල්ලෝ කිචිබිචි ගාමින් සිටිති,අද උදේ කුරුල්ලෝ කිචිබිචි සිටියහ පාන්දර  ගාමින් .
මම නිවසේ විවේකී සන්ධ්‍යාවක් ගත කළෙමි.,මම නිවසේ විවේකී සන්ධ්‍යාවක් ගත කළති,නිවසේ  ගත විවේකී කළෙමි සන්ධ්‍යාවක් මම .
ඔවුහු අමුත්තන්ට රසවත් ආහාරයක් පිසූහ.,ඔවුහු අමුත්තන්ට රසවත් ආහාරයක් පිසිති, රසවත් ආහාරයක් පිසූහ අමුත්තන්ට ඔවුහු .
මම හෙට කාලගුණ අනාවැකිය පරීක්ෂා කළෙමි.,මම හෙට කාලගුණ අනාවැකිය පරීක්ෂා කළති, අනාවැකිය කළෙමි හෙට කාලගුණ පරීක්ෂා මම. 
අපි ඊයේ උද්‍යානයේ පාපන්දු ක්‍රීඩා කලෙමු.,අපි ඊයේ උද්‍යානයේ පාපන්දු ක්‍රීඩා කලෙමි, උද්‍යානයේ පාපන්දු කලෙමු ඊයේ අපි ක්‍රීඩා .
මම මගේ මිතුරා සමඟ විහිළු කතාවක් බෙදාගත්තෙමු.,මම මගේ මිතුරා සමඟ විහිළු කතාවක් බෙදාගත්තෙමු,මගේ සමඟ විහිළු මිතුරා මම  කතාවක් බෙදාගත්තෙමු.
ඇය මාව උණුසුම්ව වැළඳ ගත්තාය.,ඇය මාව උණුසුම්ව වැළඳ ගත්තා,මාව වැළඳ ඇය උණුසුම්ව ගත්තාය.
අපි පයින්ම අසල වනාන්තරය ගවේෂණය කලෙමු.,අපි පයින්ම අසල වනාන්තරය ගවේෂණය කලේය,පයින්ම වනාන්තරය කලෙමු අසල  ගවේෂණය අපි .
මම අලුත් පොත් සොයා ගැනීමට ප්‍රදේශයේ පුස්තකාලයට ගියෙමි.,මම අලුත් පොත් සොයා ගැනීමට ප්‍රදේශයේ පුස්තකාලයට ගියෙමු,අලුත්  ප්‍රදේශයේ පුස්තකාලයට මම  පොත් සොයා ගැනීමට ගියෙමි.
අපි කැලේ මුව රංචුවක් දැක්කා.,අපි කැලේ මුව රංචුවක් දැක්කේය,රංචුවක් කැලේ අපි  මුව දැක්කා.
මම අදහස් සඳහා ඉවුම් පිහුම් සංදර්ශනයක් නැරඹුවෙමි.,මම අදහස් සඳහා ඉවුම් පිහුම් සංදර්ශනයක් නැරඹුවේය,අදහස් පිහුම් සංදර්ශනයක් සඳහා ඉවුම් මම  නැරඹුවෙමි.
අපි චිත්‍රපට නරඹමින් ප්‍රමාද වී සිටියෙමු.,අපි චිත්‍රපට නරඹමින් ප්‍රමාද වී සිටියෙමි,චිත්‍රපට නරඹමින් සිටියෙමු ප්‍රමාද වී අපි  .
ඇය උණුසුම්ව සිටීමට ස්කාෆ් එකක් පැළඳ සිටියාය.,ඇය උණුසුම්ව සිටීමට ස්කාෆ් එකක් පැළඳ සිටියේය, සිටීමට ස්කාෆ් උණුසුම්ව  ඇය එකක් පැළඳ සිටියාය.
මම කෝපි කඩේ දී මගේ සගයන් හමුවෙමි.,මම කෝපි කඩේ දී මගේ සගයන් හමුවෙමු,කෝපි කඩේ දී සගයන් මම  මගේ  හමුවෙමි.
අපි වෙරළ දිගේ මාර්ග චාරිකාවක් ගියෙමු.,අපි වෙරළ දිගේ මාර්ග චාරිකාවක් ගියෙමි,දිගේ වෙරළ ගියෙමු චාරිකාවක් මාර්ග අපි 
මම හවස මගේ ව්‍යාපෘතියේ වැඩ  කළෙමි.,මම හවස මගේ ව්‍යාපෘතියේ වැඩ කලේය,හවස  කළෙමි ව්‍යාපෘතියේ මගේ  වැඩ මම 
ඔවුහු අවන්හලේ දේශීය ආහාර රස වින්දෝය.,ඔවුහු අවන්හලේ දේශීය ආහාර රස වින්දේය,දේශීය ඔවුහු  ආහාර අවන්හලේ  රස වින්දෝය.
